station_id1,station_id2,all,all_reverse,classic,classic_reverse,electric,electric_reverse,classic_ratio,electric_ratio,classic_ratio_reverse,electric_ratio_reverse
SF-K20,SF-J28-2,3,3,0,1,3,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-K25,6,18,3,5,3,13,0.5,0.5,0.2777777777777778,0.7222222222222222
SF-K20,SF-J25,13,26,4,16,9,10,0.3076923076923077,0.6923076923076923,0.6153846153846154,0.38461538461538464
SF-K20,SF-H26-2,3,7,0,0,3,7,0.0,1.0,0.0,1.0
SF-K20,SF-P24,8,20,3,8,5,12,0.375,0.625,0.4,0.6
SF-K20,SF-N22-1A,5,1,1,0,4,1,0.2,0.8,0.0,1.0
SF-K20,SF-J24,4,8,0,5,4,3,0.0,1.0,0.625,0.375
SF-K20,SF-O24,2,7,1,3,1,4,0.5,0.5,0.42857142857142855,0.5714285714285714
SF-K20,SF-J26,3,7,2,3,1,4,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5714285714285714
SF-K20,SF-I26-,3,2,3,0,0,2,1.0,0.0,0.0,1.0
SF-K20,SF-I25,19,27,8,15,11,12,0.42105263157894735,0.5789473684210527,0.5555555555555556,0.4444444444444444
SF-K20,SF-K23,4,3,1,3,3,0,0.25,0.75,1.0,0.0
SF-K20,SF-H26,35,35,11,18,24,17,0.3142857142857143,0.6857142857142857,0.5142857142857142,0.4857142857142857
SF-K20,SF-O23,8,26,1,10,7,16,0.125,0.875,0.38461538461538464,0.6153846153846154
SF-K20,SF-H27-1,4,4,3,3,1,1,0.75,0.25,0.75,0.25
SF-K20,SF-F28-2,57,85,24,43,33,42,0.42105263157894735,0.5789473684210527,0.5058823529411764,0.49411764705882355
SF-K20,SF-G27,25,50,6,26,19,24,0.24,0.76,0.52,0.48
SF-K20,SF-M22-2,35,34,10,24,25,10,0.2857142857142857,0.7142857142857143,0.7058823529411765,0.29411764705882354
SF-K20,SF-L22,31,16,5,5,26,11,0.16129032258064516,0.8387096774193549,0.3125,0.6875
SF-K20,SF-F27,15,20,1,8,14,12,0.06666666666666667,0.9333333333333333,0.4,0.6
SF-K20,SF-N22-2,64,89,16,35,48,54,0.25,0.75,0.39325842696629215,0.6067415730337079
SF-K20,SF-G28-2,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-K20,SF-M22-1,11,19,2,11,9,8,0.18181818181818182,0.8181818181818182,0.5789473684210527,0.42105263157894735
SF-K20,SF-O25-1,1,6,0,2,1,4,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-K22-2,12,14,7,5,5,9,0.5833333333333334,0.4166666666666667,0.35714285714285715,0.6428571428571429
SF-K20,SF-K24,17,7,5,1,12,6,0.29411764705882354,0.7058823529411765,0.14285714285714285,0.8571428571428571
SF-K20,SF-J23-2,20,14,8,7,12,7,0.4,0.6,0.5,0.5
SF-K20,SF-G23,2,3,0,0,2,3,0.0,1.0,0.0,1.0
SF-K20,SF-G24,9,17,2,1,7,16,0.2222222222222222,0.7777777777777778,0.058823529411764705,0.9411764705882353
SF-K20,SF-G25,18,16,6,4,12,12,0.3333333333333333,0.6666666666666666,0.25,0.75
SF-K20,SF-F23,12,11,1,3,11,8,0.08333333333333333,0.9166666666666666,0.2727272727272727,0.7272727272727273
SF-K20,SF-E23,14,7,3,0,11,7,0.21428571428571427,0.7857142857142857,0.0,1.0
SF-K20,SF-D24,7,6,3,0,4,6,0.42857142857142855,0.5714285714285714,0.0,1.0
SF-K20,SF-C22,12,6,1,0,11,6,0.08333333333333333,0.9166666666666666,0.0,1.0
SF-K20,SF-B22,54,39,2,1,52,38,0.037037037037037035,0.9629629629629629,0.02564102564102564,0.9743589743589743
SF-K20,SF-J17,24,51,8,13,16,38,0.3333333333333333,0.6666666666666666,0.2549019607843137,0.7450980392156863
SF-K20,SF-I19,6,5,0,0,6,5,0.0,1.0,0.0,1.0
SF-K20,SF-I20,2,3,0,2,2,1,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-H16,15,22,2,5,13,17,0.13333333333333333,0.8666666666666667,0.22727272727272727,0.7727272727272727
SF-K20,SF-H19,7,15,0,10,7,5,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-H20,21,10,9,4,12,6,0.42857142857142855,0.5714285714285714,0.4,0.6
SF-K20,SF-H18,16,12,5,2,11,10,0.3125,0.6875,0.16666666666666666,0.8333333333333334
SF-K20,SF-H17,3,7,1,0,2,7,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-K20,SF-G19,26,26,6,8,20,18,0.23076923076923078,0.7692307692307693,0.3076923076923077,0.6923076923076923
SF-K20,SF-G17,3,4,0,0,3,4,0.0,1.0,0.0,1.0
SF-K20,SF-G18,18,24,3,3,15,21,0.16666666666666666,0.8333333333333334,0.125,0.875
SF-K20,SF-G20,14,15,9,2,5,13,0.6428571428571429,0.35714285714285715,0.13333333333333333,0.8666666666666667
SF-K20,SF-F19,25,16,2,6,23,10,0.08,0.92,0.375,0.625
SF-K20,SF-E18,6,10,0,5,6,5,0.0,1.0,0.5,0.5
SF-K20,SF-E20,29,36,2,1,27,35,0.06896551724137931,0.9310344827586207,0.027777777777777776,0.9722222222222222
SF-K20,SF-H30,2,5,2,5,0,0,1.0,0.0,1.0,0.0
SF-K20,SF-G30-2,15,13,0,6,15,7,0.0,1.0,0.46153846153846156,0.5384615384615384
SF-K20,SF-F30-1,2,3,0,2,2,1,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-E29-2,13,21,3,14,10,7,0.23076923076923078,0.7692307692307693,0.6666666666666666,0.3333333333333333
SF-K20,SF-E29-1,6,6,2,4,4,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
SF-K20,SF-D29,3,5,0,2,3,3,0.0,1.0,0.4,0.6
SF-K20,SF-D28,27,5,2,0,25,5,0.07407407407407407,0.9259259259259259,0.0,1.0
SF-K20,SF-A27,1,3,0,1,1,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-G29-2,11,18,3,8,8,10,0.2727272727272727,0.7272727272727273,0.4444444444444444,0.5555555555555556
SF-K20,SF-G29-1,2,1,2,0,0,1,1.0,0.0,0.0,1.0
SF-K20,SF-G30-1,2,6,1,2,1,4,0.5,0.5,0.3333333333333333,0.6666666666666666
SF-K20,SF-G29-3,1,4,0,0,1,4,0.0,1.0,0.0,1.0
SF-K20,SF-F30-2,2,2,0,1,2,1,0.0,1.0,0.5,0.5
SF-K20,SF-F29,4,2,0,2,4,0,0.0,1.0,1.0,0.0
SF-K20,SF-E29-3,8,13,1,4,7,9,0.125,0.875,0.3076923076923077,0.6923076923076923
SF-K20,SF-F28-1,12,8,2,2,10,6,0.16666666666666666,0.8333333333333334,0.25,0.75
SF-K20,SF-E28-2,5,5,2,1,3,4,0.4,0.6,0.2,0.8
SF-K20,SF-E28,2,3,1,1,1,2,0.5,0.5,0.3333333333333333,0.6666666666666666
SF-K20,SF-J10,21,25,8,13,13,12,0.38095238095238093,0.6190476190476191,0.52,0.48
SF-K20,SF-J12,36,26,16,7,20,19,0.4444444444444444,0.5555555555555556,0.2692307692307692,0.7307692307692307
SF-K20,SF-J13,17,15,2,5,15,10,0.11764705882352941,0.8823529411764706,0.3333333333333333,0.6666666666666666
SF-K20,SF-J15,5,1,1,1,4,0,0.2,0.8,1.0,0.0
SF-K20,SF-H13,11,6,2,1,9,5,0.18181818181818182,0.8181818181818182,0.16666666666666666,0.8333333333333334
SF-K20,SF-I16,9,12,1,1,8,11,0.1111111111111111,0.8888888888888888,0.08333333333333333,0.9166666666666666
SF-K20,SF-H12,3,7,0,1,3,6,0.0,1.0,0.14285714285714285,0.8571428571428571
SF-K20,SF-G10-2,11,2,4,0,7,2,0.36363636363636365,0.6363636363636364,0.0,1.0
SF-K20,SF-H15,2,2,0,0,2,2,0.0,1.0,0.0,1.0
SF-K20,SF-G9,15,4,1,0,14,4,0.06666666666666667,0.9333333333333333,0.0,1.0
SF-K20,SF-H14,4,4,2,0,2,4,0.5,0.5,0.0,1.0
SF-K20,SF-G13,10,17,4,6,6,11,0.4,0.6,0.35294117647058826,0.6470588235294118
SF-K20,SF-G11,13,12,1,5,12,7,0.07692307692307693,0.9230769230769231,0.4166666666666667,0.5833333333333334
SF-K20,SF-G12,18,22,1,3,17,19,0.05555555555555555,0.9444444444444444,0.13636363636363635,0.8636363636363636
SF-K20,SF-G10-1,3,2,0,0,3,2,0.0,1.0,0.0,1.0
SF-K20,SF-F15,5,6,1,2,4,4,0.2,0.8,0.3333333333333333,0.6666666666666666
SF-K20,SF-F16,6,10,1,0,5,10,0.16666666666666666,0.8333333333333334,0.0,1.0
SF-K20,SF-C21,3,7,1,1,2,6,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.8571428571428571
SF-K20,SF-C20,4,12,0,4,4,8,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-B21,5,2,0,0,5,2,0.0,1.0,0.0,1.0
SF-K20,SF-A20,4,6,0,1,4,5,0.0,1.0,0.16666666666666666,0.8333333333333334
SF-K20,SF-A19,3,1,1,1,2,0,0.3333333333333333,0.6666666666666666,1.0,0.0
SF-K20,SF-C26,6,46,0,3,6,43,0.0,1.0,0.06521739130434782,0.9347826086956522
SF-K20,SF-C25,10,9,0,1,10,8,0.0,1.0,0.1111111111111111,0.8888888888888888
SF-K20,SF-B25,9,3,0,2,9,1,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-E27,2,2,1,0,1,2,0.5,0.5,0.0,1.0
SF-K20,SF-B28-2,4,2,0,0,4,2,0.0,1.0,0.0,1.0
SF-K20,SF-D27,7,7,3,1,4,6,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.8571428571428571
SF-K20,SF-C28-2,5,6,0,0,5,6,0.0,1.0,0.0,1.0
SF-K20,SF-B28,1,4,0,2,1,2,0.0,1.0,0.5,0.5
SF-K20,SF-J1,17,53,6,28,11,25,0.35294117647058826,0.6470588235294118,0.5283018867924528,0.4716981132075472
SF-K20,SF-H0,6,7,1,2,5,5,0.16666666666666666,0.8333333333333334,0.2857142857142857,0.7142857142857143
SF-K20,SF-J3,6,10,3,5,3,5,0.5,0.5,0.5,0.5
SF-K20,SF-J5,2,11,0,4,2,7,0.0,1.0,0.36363636363636365,0.6363636363636364
SF-K20,SF-G6,1,3,0,1,1,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-G8,8,10,2,5,6,5,0.25,0.75,0.5,0.5
SF-K20,SF-G5,6,5,3,1,3,4,0.5,0.5,0.2,0.8
SF-K20,SF-G7,6,10,1,3,5,7,0.16666666666666666,0.8333333333333334,0.3,0.7
SF-K20,SF-H25,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-K20,SF-G26,10,9,2,5,8,4,0.2,0.8,0.5555555555555556,0.4444444444444444
SF-K20,SF-K21,29,32,12,16,17,16,0.41379310344827586,0.5862068965517241,0.5,0.5
SF-K20,SF-K22-1,23,18,7,7,16,11,0.30434782608695654,0.6956521739130435,0.3888888888888889,0.6111111111111112
SF-K20,SF-J23-1,51,49,13,18,38,31,0.2549019607843137,0.7450980392156863,0.3673469387755102,0.6326530612244898
SF-K20,SF-J22-1,18,15,3,8,15,7,0.16666666666666666,0.8333333333333334,0.5333333333333333,0.4666666666666667
SF-K20,SF-J22-2,6,5,3,3,3,2,0.5,0.5,0.6,0.4
SF-K20,SF-J21,25,28,5,14,20,14,0.2,0.8,0.5,0.5
SF-K20,SF-I21,3,4,1,2,2,2,0.3333333333333333,0.6666666666666666,0.5,0.5
SF-K20,SF-I22,5,6,2,3,3,3,0.4,0.6,0.5,0.5
SF-K20,SF-I23-2,7,21,2,12,5,9,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.42857142857142855
SF-K20,SF-I24,16,23,8,3,8,20,0.5,0.5,0.13043478260869565,0.8695652173913043
SF-K20,SF-I23-1,7,20,1,3,6,17,0.14285714285714285,0.8571428571428571,0.15,0.85
SF-K20,SF-F26,15,13,5,5,10,8,0.3333333333333333,0.6666666666666666,0.38461538461538464,0.6153846153846154
SF-K20,SF-M13,122,217,33,126,89,91,0.27049180327868855,0.7295081967213115,0.5806451612903226,0.41935483870967744
SF-K20,SF-M15,35,63,14,17,21,46,0.4,0.6,0.2698412698412698,0.7301587301587301
SF-K20,SF-L19,45,26,29,18,16,8,0.6444444444444445,0.35555555555555557,0.6923076923076923,0.3076923076923077
SF-K20,SF-L20,71,98,34,74,37,24,0.4788732394366197,0.5211267605633803,0.7551020408163265,0.24489795918367346
SF-K20,SF-N20-1,15,8,7,4,8,4,0.4666666666666667,0.5333333333333333,0.5,0.5
SF-K20,SF-M20,90,114,44,57,46,57,0.4888888888888889,0.5111111111111111,0.5,0.5
SF-K20,SF-K17-2,58,39,32,12,26,27,0.5517241379310345,0.4482758620689655,0.3076923076923077,0.6923076923076923
SF-K20,SF-K15-,71,135,39,70,32,65,0.5492957746478874,0.4507042253521127,0.5185185185185185,0.48148148148148145
SF-K20,SF-K19,67,86,41,59,26,27,0.6119402985074627,0.3880597014925373,0.686046511627907,0.313953488372093
SF-K20,SF-K18,65,57,48,19,17,38,0.7384615384615385,0.26153846153846155,0.3333333333333333,0.6666666666666666
SF-K20,SF-K17,28,58,12,31,16,27,0.42857142857142855,0.5714285714285714,0.5344827586206896,0.46551724137931033
SF-K20,SF-J16,11,25,5,7,6,18,0.45454545454545453,0.5454545454545454,0.28,0.72
SF-K20,SF-J18,30,44,14,18,16,26,0.4666666666666667,0.5333333333333333,0.4090909090909091,0.5909090909090909
SF-K20,SF-J20,5,2,2,0,3,2,0.4,0.6,0.0,1.0
SF-K20,SF-J19,20,14,5,1,15,13,0.25,0.75,0.07142857142857142,0.9285714285714286
SF-K20,SF-M12,16,31,5,12,11,19,0.3125,0.6875,0.3870967741935484,0.6129032258064516
SF-K20,SF-M10,10,17,5,4,5,13,0.5,0.5,0.23529411764705882,0.7647058823529411
SF-K20,SF-M11,21,33,9,14,12,19,0.42857142857142855,0.5714285714285714,0.42424242424242425,0.5757575757575758
SF-K20,SF-R19,7,9,1,0,6,9,0.14285714285714285,0.8571428571428571,0.0,1.0
SF-K20,SF-R20,1,3,0,0,1,3,0.0,1.0,0.0,1.0
SF-K20,SF-Q21-2,12,8,4,1,8,7,0.3333333333333333,0.6666666666666666,0.125,0.875
SF-K20,SF-Q21-1,16,7,11,2,5,5,0.6875,0.3125,0.2857142857142857,0.7142857142857143
SF-K20,SF-P21,13,10,7,3,6,7,0.5384615384615384,0.46153846153846156,0.3,0.7
SF-K20,SF-O18,31,38,11,8,20,30,0.3548387096774194,0.6451612903225806,0.21052631578947367,0.7894736842105263
SF-K20,SF-O19,20,32,9,16,11,16,0.45,0.55,0.5,0.5
SF-K20,SF-O21,74,100,23,51,51,49,0.3108108108108108,0.6891891891891891,0.51,0.49
SF-K20,SF-O22,38,50,5,27,33,23,0.13157894736842105,0.868421052631579,0.54,0.46
SF-K20,SF-N21,25,19,8,10,17,9,0.32,0.68,0.5263157894736842,0.47368421052631576
SF-K20,SF-N20-2,18,3,7,2,11,1,0.3888888888888889,0.6111111111111112,0.6666666666666666,0.3333333333333333
SF-K20,SF-M21,34,24,19,11,15,13,0.5588235294117647,0.4411764705882353,0.4583333333333333,0.5416666666666666
SF-K20,SF-L21,92,74,39,43,53,31,0.42391304347826086,0.5760869565217391,0.581081081081081,0.4189189189189189
SF-K20,SF-Q30,3,1,0,0,3,1,0.0,1.0,0.0,1.0
SF-K20,SF-P30,8,9,3,6,5,3,0.375,0.625,0.6666666666666666,0.3333333333333333
SF-K20,SF-O30,12,1,0,0,12,1,0.0,1.0,0.0,1.0
SF-K20,SF-N27,3,7,0,4,3,3,0.0,1.0,0.5714285714285714,0.42857142857142855
SF-K20,SF-N29,7,2,1,1,6,1,0.14285714285714285,0.8571428571428571,0.5,0.5
SF-K20,SF-N28,7,7,3,0,4,7,0.42857142857142855,0.5714285714285714,0.0,1.0
SF-K20,SF-L30-1,10,7,1,3,9,4,0.1,0.9,0.42857142857142855,0.5714285714285714
SF-K20,SF-K30-2,94,4,93,4,1,0,0.9893617021276596,0.010638297872340425,1.0,0.0
SF-K20,SF-J29-1,3,3,2,1,1,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
SF-K20,SF-I30,4,11,0,2,4,9,0.0,1.0,0.18181818181818182,0.8181818181818182
SF-K20,SF-I29-2,2,3,2,2,0,1,1.0,0.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-I27,2,4,0,0,2,4,0.0,1.0,0.0,1.0
SF-K20,SF-I30-2,1,3,0,2,1,1,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-H28,1,6,0,4,1,2,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K20,SF-S24,6,8,2,1,4,7,0.3333333333333333,0.6666666666666666,0.125,0.875
SF-K20,SF-R24,15,12,6,3,9,9,0.4,0.6,0.25,0.75
SF-K20,SF-R26,4,2,1,2,3,0,0.25,0.75,1.0,0.0
SF-K20,SF-Q26,21,3,1,1,20,2,0.047619047619047616,0.9523809523809523,0.3333333333333333,0.6666666666666666
SF-K20,SF-P26,41,84,3,2,38,82,0.07317073170731707,0.926829268292683,0.023809523809523808,0.9761904761904762
SF-K20,SF-O25-2,1,5,0,1,1,4,0.0,1.0,0.2,0.8
SF-K20,SF-N22-1B,15,18,3,6,12,12,0.2,0.8,0.3333333333333333,0.6666666666666666
SF-K20,SF-N26,6,5,1,2,5,3,0.16666666666666666,0.8333333333333334,0.4,0.6
SF-K20,SF-N25,7,5,2,1,5,4,0.2857142857142857,0.7142857142857143,0.2,0.8
SF-K20,SF-T21,3,2,2,0,1,2,0.6666666666666666,0.3333333333333333,0.0,1.0
SF-K20,SF-T22,84,70,4,2,80,68,0.047619047619047616,0.9523809523809523,0.02857142857142857,0.9714285714285714
SF-K20,SF-S22-2,5,2,1,1,4,1,0.2,0.8,0.5,0.5
SF-K20,SF-S22-1,24,30,4,4,20,26,0.16666666666666666,0.8333333333333334,0.13333333333333333,0.8666666666666667
SF-K20,SF-Q23-3,21,17,5,4,16,13,0.23809523809523808,0.7619047619047619,0.23529411764705882,0.7647058823529411
SF-K20,SF-Q22-1,64,55,5,10,59,45,0.078125,0.921875,0.18181818181818182,0.8181818181818182
SF-K20,SF-Q22-2,25,14,9,5,16,9,0.36,0.64,0.35714285714285715,0.6428571428571429
SF-K20,SF-P22,44,30,7,11,37,19,0.1590909090909091,0.8409090909090909,0.36666666666666664,0.6333333333333333
SF-K20,SF-W19,2,1,0,1,2,0,0.0,1.0,1.0,0.0
SF-K20,SF-U21,11,3,0,1,11,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K20,SF-T20,6,7,1,1,5,6,0.16666666666666666,0.8333333333333334,0.14285714285714285,0.8571428571428571
SF-K20,SF-AA28,12,1,0,0,12,1,0.0,1.0,0.0,1.0
SF-K20,SF-Z28,1,3,0,0,1,3,0.0,1.0,0.0,1.0
SF-K20,SF-Z7,5,11,0,0,5,11,0.0,1.0,0.0,1.0
SF-K20,SF-W8,1,2,1,2,0,0,1.0,0.0,1.0,0.0
SF-K15-,SF-M25,3,5,1,0,2,5,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-K15-,SF-M26-2,7,6,1,5,6,1,0.14285714285714285,0.8571428571428571,0.8333333333333334,0.16666666666666666
SF-K15-,SF-L27,4,3,1,2,3,1,0.25,0.75,0.6666666666666666,0.3333333333333333
SF-K15-,SF-K26,9,23,0,17,9,6,0.0,1.0,0.7391304347826086,0.2608695652173913
SF-K15-,SF-J27,4,1,1,0,3,1,0.25,0.75,0.0,1.0
SF-K15-,SF-M30,11,119,0,97,11,22,0.0,1.0,0.8151260504201681,0.18487394957983194
SF-K15-,SF-L27-2,4,1,1,1,3,0,0.25,0.75,1.0,0.0
SF-K15-,SF-J29-3,2,3,0,1,2,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K15-,SF-J29,15,5,3,1,12,4,0.2,0.8,0.2,0.8
SF-K15-,SF-L26,6,3,0,1,6,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K15-,SF-M28,4,3,1,0,3,3,0.25,0.75,0.0,1.0
SF-K15-,SF-L25,6,8,1,2,5,6,0.16666666666666666,0.8333333333333334,0.25,0.75
SF-K15-,SF-M24,7,6,2,3,5,3,0.2857142857142857,0.7142857142857143,0.5,0.5
SF-K15-,SF-L24,8,8,1,3,7,5,0.125,0.875,0.375,0.625
SF-K15-,SF-N23,6,15,0,10,6,5,0.0,1.0,0.6666666666666666,0.3333333333333333
SF-K15-,SF-N24-2,9,7,2,2,7,5,0.2222222222222222,0.7777777777777778,0.2857142857142857,0.7142857142857143
SF-K15-,SF-K27-2,30,9,6,4,24,5,0.2,0.8,0.4444444444444444,0.5555555555555556
SF-K15-,SF-J26-2,20,21,0,4,20,17,0.0,1.0,0.19047619047619047,0.8095238095238095
SF-K15-,SF-K28-3,8,12,0,0,8,12,0.0,1.0,0.0,1.0
SF-K15-,SF-K28,1,6,0,0,1,6,0.0,1.0,0.0,1.0
SF-K15-,SF-K29-1,5,5,2,1,3,4,0.4,0.6,0.2,0.8
SF-K15-,SF-J28-2,4,7,0,0,4,7,0.0,1.0,0.0,1.0
SF-K15-,SF-K27,34,10,32,10,2,0,0.9411764705882353,0.058823529411764705,1.0,0.0
SF-K15-,SF-K25,1,9,1,3,0,6,1.0,0.0,0.3333333333333333,0.6666666666666666
SF-K15-,SF-J25,27,25,7,14,20,11,0.25925925925925924,0.7407407407407407,0.56,0.44
SF-K15-,SF-H26-2,10,1,3,0,7,1,0.3,0.7,0.0,1.0
SF-K15-,SF-P24,11,14,0,8,11,6,0.0,1.0,0.5714285714285714,0.42857142857142855
SF-K15-,SF-J24,14,5,3,1,11,4,0.21428571428571427,0.7857142857142857,0.2,0.8
SF-K15-,SF-O24,9,3,4,1,5,2,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.6666666666666666
SF-K15-,SF-J26,7,9,0,4,7,5,0.0,1.0,0.4444444444444444,0.5555555555555556
SF-K15-,SF-I26-,7,7,1,5,6,2,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.2857142857142857
SF-K15-,SF-I25,41,25,28,15,13,10,0.6829268292682927,0.3170731707317073,0.6,0.4
SF-K15-,SF-K23,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-K15-,SF-H26,38,41,14,21,24,20,0.3684210526315789,0.631578947368421,0.5121951219512195,0.4878048780487805
SF-K15-,SF-O23,12,8,4,5,8,3,0.3333333333333333,0.6666666666666666,0.625,0.375
SF-K15-,SF-H27-1,1,4,1,1,0,3,1.0,0.0,0.25,0.75
SF-K15-,SF-F28-2,8,7,1,3,7,4,0.125,0.875,0.42857142857142855,0.5714285714285714
SF-K15-,SF-G27,19,25,6,8,13,17,0.3157894736842105,0.6842105263157895,0.32,0.68
SF-K15-,SF-M22-2,31,30,6,8,25,22,0.1935483870967742,0.8064516129032258,0.26666666666666666,0.7333333333333333
SF-K15-,SF-L22,28,8,4,4,24,4,0.14285714285714285,0.8571428571428571,0.5,0.5
SF-K15-,SF-F27,10,5,3,0,7,5,0.3,0.7,0.0,1.0
SF-K15-,SF-N22-2,54,53,13,15,41,38,0.24074074074074073,0.7592592592592593,0.2830188679245283,0.7169811320754716
SF-K15-,SF-G28-1,23,29,19,26,4,3,0.8260869565217391,0.17391304347826086,0.896551724137931,0.10344827586206896
SF-K15-,SF-M22-1,14,11,6,7,8,4,0.42857142857142855,0.5714285714285714,0.6363636363636364,0.36363636363636365
SF-K15-,SF-O25-1,4,3,1,1,3,2,0.25,0.75,0.3333333333333333,0.6666666666666666
SF-K15-,SF-K22-2,26,26,9,14,17,12,0.34615384615384615,0.6538461538461539,0.5384615384615384,0.46153846153846156
SF-K15-,SF-K24,12,16,3,2,9,14,0.25,0.75,0.125,0.875
SF-K15-,SF-J23-2,17,7,7,1,10,6,0.4117647058823529,0.5882352941176471,0.14285714285714285,0.8571428571428571
SF-K15-,SF-G23,14,10,3,0,11,10,0.21428571428571427,0.7857142857142857,0.0,1.0
SF-K15-,SF-G24,84,113,13,9,71,104,0.15476190476190477,0.8452380952380952,0.07964601769911504,0.9203539823008849
SF-K15-,SF-G25,27,18,11,1,16,17,0.4074074074074074,0.5925925925925926,0.05555555555555555,0.9444444444444444
SF-K15-,SF-F23,28,24,3,2,25,22,0.10714285714285714,0.8928571428571429,0.08333333333333333,0.9166666666666666
SF-K15-,SF-E23,35,34,4,1,31,33,0.11428571428571428,0.8857142857142857,0.029411764705882353,0.9705882352941176
SF-K15-,SF-D24,11,7,3,2,8,5,0.2727272727272727,0.7272727272727273,0.2857142857142857,0.7142857142857143
SF-K15-,SF-C22,13,17,0,1,13,16,0.0,1.0,0.058823529411764705,0.9411764705882353
SF-K15-,SF-B22,5,12,2,4,3,8,0.4,0.6,0.3333333333333333,0.6666666666666666
SF-K15-,SF-J17,129,92,66,21,63,71,0.5116279069767442,0.4883720930232558,0.22826086956521738,0.7717391304347826
SF-K15-,SF-I19,77,32,9,4,68,28,0.11688311688311688,0.8831168831168831,0.125,0.875
SF-K15-,SF-I20,17,11,3,1,14,10,0.17647058823529413,0.8235294117647058,0.09090909090909091,0.9090909090909091
SF-K15-,SF-H16,87,53,35,12,52,41,0.40229885057471265,0.5977011494252874,0.22641509433962265,0.7735849056603774
SF-K15-,SF-H19,12,7,6,3,6,4,0.5,0.5,0.42857142857142855,0.5714285714285714
SF-K15-,SF-H20,12,22,8,8,4,14,0.6666666666666666,0.3333333333333333,0.36363636363636365,0.6363636363636364
SF-K15-,SF-H18,17,18,3,2,14,16,0.17647058823529413,0.8235294117647058,0.1111111111111111,0.8888888888888888
SF-K15-,SF-G19,24,33,9,11,15,22,0.375,0.625,0.3333333333333333,0.6666666666666666
SF-K15-,SF-G17,4,10,4,3,0,7,1.0,0.0,0.3,0.7
SF-K15-,SF-G18,27,18,12,7,15,11,0.4444444444444444,0.5555555555555556,0.3888888888888889,0.6111111111111112
SF-K15-,SF-G20,40,25,9,5,31,20,0.225,0.775,0.2,0.8
SF-K15-,SF-F19,25,19,3,3,22,16,0.12,0.88,0.15789473684210525,0.8421052631578947
SF-K15-,SF-E18,23,21,5,2,18,19,0.21739130434782608,0.782608695652174,0.09523809523809523,0.9047619047619048
SF-K15-,SF-E20,16,18,4,2,12,16,0.25,0.75,0.1111111111111111,0.8888888888888888
SF-K15-,SF-H30,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-K15-,SF-G30-2,19,20,0,0,19,20,0.0,1.0,0.0,1.0
SF-K15-,SF-F30-1,1,4,0,0,1,4,0.0,1.0,0.0,1.0
SF-K15-,SF-E29-2,14,8,0,3,14,5,0.0,1.0,0.375,0.625
SF-K15-,SF-E29-1,6,10,2,3,4,7,0.3333333333333333,0.6666666666666666,0.3,0.7
SF-K15-,SF-D28,5,2,1,0,4,2,0.2,0.8,0.0,1.0
SF-K15-,SF-G29-2,13,14,5,5,8,9,0.38461538461538464,0.6153846153846154,0.35714285714285715,0.6428571428571429
SF-K15-,SF-G29-1,4,3,0,1,4,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K15-,SF-G30-1,9,7,1,0,8,7,0.1111111111111111,0.8888888888888888,0.0,1.0
SF-K15-,SF-G29-3,4,4,0,0,4,4,0.0,1.0,0.0,1.0
SF-K15-,SF-F30-2,3,2,0,1,3,1,0.0,1.0,0.5,0.5
SF-K15-,SF-E29-3,3,4,0,1,3,3,0.0,1.0,0.25,0.75
SF-K15-,SF-F28-1,4,5,3,2,1,3,0.75,0.25,0.4,0.6
