station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-H17,0,1,0,0,0,0,20,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,7,0,0,0,7,5,0,1,6,0,0,4,1,0,1,1,1,0,7,1,3,1,0,3,7,0,1,7,9,6,17,26,7,17,15,9,5,4,1,0,0,1,0,0,1,0,1,0,0,3,0,0,0,9,2,0,0,2,8,1,6,0,56,1,3,1,1,2,5,3,0,5,1,2,1,0,39,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,2,2,1,0,8,0,3,0,2,2,4,1,3,0,5,5,5,4,4,12,2,5,2,3,5,0,18,5,7,28,3,4,0,7,2,5,0,2,1,0,4,3,6,10,2,1,5,2,4,1,0,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,3,0,0,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G19,1,2,14,2,12,7,6,0,6,10,34,3,40,1,3,1,2,0,9,3,0,2,0,3,1,1,7,19,2,3,0,5,1,2,2,7,1,10,2,1,3,22,1,8,3,11,0,0,8,0,2,2,9,5,22,7,16,13,6,9,5,21,24,8,8,23,8,16,3,97,12,18,7,55,25,6,2,2,0,5,5,1,1,6,5,3,2,0,7,2,4,2,1,1,7,8,8,4,0,4,2,6,0,6,0,0,6,2,13,1,4,5,3,4,5,14,4,6,4,14,8,0,0,1,2,2,0,19,2,1,0,0,2,3,4,6,1,6,3,2,49,6,14,28,13,11,15,13,14,11,2,5,6,6,2,131,6,26,24,12,24,15,5,26,29,84,0,6,3,10,2,5,2,3,2,12,9,6,11,3,5,6,9,0,0,0,4,0,1,1,4,0,8,5,0,0,7,0,4,1,9,1,2,2,5,2,1,6,0,0,1,0,0,0,0,0,2,0,1,0,5,4,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SF-G17,0,0,0,0,7,5,11,0,0,5,1,0,0,1,1,1,0,0,6,1,0,1,0,0,3,0,1,2,7,0,0,1,1,1,0,0,0,4,2,1,2,16,5,8,6,3,4,5,3,0,0,0,2,1,11,9,10,6,2,7,5,11,6,3,9,0,11,6,5,32,71,29,36,13,8,16,0,5,0,9,3,0,1,0,2,5,2,0,0,0,0,2,0,0,5,2,4,4,1,19,3,5,2,2,28,2,6,2,13,0,4,8,0,16,0,1,4,4,1,6,1,0,3,1,0,0,0,13,7,0,4,2,0,4,7,4,0,1,11,0,15,1,16,14,3,4,3,1,2,28,10,7,0,18,1,7,11,3,4,7,13,5,4,15,1,16,0,7,4,6,0,0,0,1,1,4,2,8,7,2,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,3,4,0,2,0,0,0,8,1,0,0,0,0,4,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G18,0,4,2,4,2,45,25,0,0,8,0,0,1,4,2,0,0,2,6,4,0,0,0,4,2,0,3,5,5,6,1,3,1,1,2,2,1,11,3,3,10,12,7,5,13,17,3,6,1,0,5,4,7,17,36,11,30,25,7,8,8,32,15,6,16,1,26,19,12,33,28,147,111,23,13,25,1,6,1,5,1,0,11,1,60,32,5,3,0,1,17,5,0,1,7,17,3,9,2,10,13,32,1,7,6,2,18,9,5,2,21,12,4,9,6,8,7,0,3,12,4,0,2,8,1,1,0,14,1,0,5,1,0,5,5,10,7,5,18,6,38,9,15,25,13,39,23,54,62,49,42,16,15,14,5,30,9,18,27,22,32,11,9,162,4,27,1,16,55,37,5,3,3,5,3,28,12,27,16,9,20,5,10,0,0,0,0,0,0,8,2,4,0,15,1,0,4,1,2,2,23,5,0,3,3,1,1,16,1,0,4,2,1,2,1,0,4,0,3,3,8,14,8,4,1,1,3,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
SF-G20,1,1,18,1,9,2,0,0,3,48,1,2,8,5,0,5,2,0,10,8,1,6,0,9,7,0,5,25,3,6,0,12,0,1,12,19,2,28,9,1,12,27,9,13,53,12,10,2,3,0,1,4,7,8,60,41,20,28,5,6,7,26,20,14,22,7,48,17,3,17,40,71,133,14,12,19,1,9,1,10,12,2,4,7,17,4,7,48,0,12,9,21,1,3,5,7,6,6,0,2,2,1,2,18,14,3,7,4,13,2,3,10,9,7,4,11,8,2,23,10,6,4,0,6,1,1,0,11,18,2,11,3,1,2,14,4,8,7,52,2,41,42,28,42,14,14,13,19,11,32,4,16,12,12,5,14,9,14,40,44,18,13,13,39,54,53,0,7,3,7,0,3,3,5,8,9,4,24,32,19,2,8,53,1,1,0,1,3,2,2,3,3,5,10,1,4,7,2,6,0,30,2,1,36,11,1,4,6,0,0,4,5,2,0,0,1,6,0,11,5,25,6,22,1,0,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0
SF-F19,1,0,3,0,3,1,6,0,2,1,1,0,0,3,3,3,1,2,1,3,0,1,0,3,1,0,2,10,1,3,0,4,2,2,1,6,0,33,3,0,8,8,4,10,5,5,4,3,2,3,2,7,2,6,5,15,12,32,10,15,11,21,20,7,8,1,10,8,4,52,13,27,20,119,41,11,0,7,0,2,0,2,2,1,1,2,0,1,0,1,0,31,4,4,3,10,1,3,4,3,16,16,3,3,3,0,12,7,30,7,32,23,2,34,5,19,21,19,4,14,25,2,0,8,2,1,0,9,1,2,2,2,1,14,14,14,3,2,13,13,8,55,12,37,70,5,25,83,3,17,14,14,4,4,0,13,4,25,25,20,29,21,51,20,13,63,0,4,7,5,5,1,1,2,2,38,7,13,19,1,2,6,18,0,0,0,1,2,0,0,2,0,3,2,0,0,3,1,4,2,1,5,0,8,3,1,3,3,1,2,0,1,0,3,2,2,0,0,1,3,4,6,3,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SF-E18,0,0,0,0,3,0,29,0,0,1,2,1,0,1,2,5,0,1,3,99,0,1,2,0,3,0,1,17,2,9,0,72,0,44,2,1,1,7,1,3,11,11,6,7,11,7,0,17,4,10,1,0,30,2,5,2,12,25,5,18,11,9,10,14,16,2,2,6,4,54,8,28,22,42,140,19,0,4,1,4,0,3,7,2,6,8,3,0,0,2,2,1,1,1,5,13,11,0,0,6,16,3,0,1,5,6,23,4,19,3,21,9,5,25,6,13,11,5,9,16,7,10,0,3,1,0,0,11,4,5,3,2,5,14,22,17,1,6,13,10,14,4,13,20,2,1,5,1,4,31,11,8,3,3,7,21,6,6,23,16,17,9,5,48,6,26,0,3,4,11,1,1,3,2,1,11,9,13,8,4,4,3,5,0,0,0,1,0,0,2,5,0,0,8,1,0,0,0,0,0,15,1,2,0,2,1,1,2,0,0,0,1,0,5,0,0,2,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0
SF-E20,0,0,3,0,6,6,0,0,1,5,0,3,0,1,0,1,0,2,0,15,2,0,0,2,1,0,3,2,2,5,0,0,13,7,0,1,0,6,3,0,3,4,2,3,138,8,1,0,9,1,4,0,4,1,9,12,13,30,13,15,10,30,17,6,7,2,16,16,2,21,19,23,86,24,18,120,2,6,0,43,1,3,5,8,0,3,4,1,26,3,2,13,17,0,2,13,26,3,0,10,8,6,5,2,8,3,19,4,10,1,30,13,6,26,7,28,16,15,11,22,20,7,0,3,1,1,0,9,5,2,2,0,1,24,33,52,2,2,12,2,13,15,11,39,17,1,4,2,1,9,8,13,22,8,15,16,6,29,16,11,16,11,18,19,30,39,0,29,42,12,1,0,2,2,1,6,19,12,15,1,2,6,14,0,0,1,0,3,0,1,2,2,1,3,0,0,4,0,2,1,4,4,1,0,0,0,5,2,0,0,0,3,0,0,0,2,1,0,0,1,0,11,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
SF-H30,0,2,16,7,6,1,58,4,56,19,4,21,4,6,3,5,2,1,17,62,1,46,11,88,2,1,4,15,0,2,0,6,2,3,0,5,0,12,4,10,17,37,5,6,13,9,1,3,1,3,1,2,0,1,11,3,6,4,0,3,31,0,0,0,0,5,3,0,0,0,1,0,1,0,0,1,469,40,41,68,140,199,54,87,26,9,23,12,13,5,7,22,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,1,36,53,8,32,21,71,6,12,42,8,12,149,4,1,0,0,0,0,2,0,0,1,14,1,3,14,0,1,7,1,2,4,2,3,16,1,1,0,1,1,1,0,2,1,3,5,1,0,3,4,2,0,0,1,1,1,0,4,2,0,3,2,12,5,2,3,2,1,6,12,0,16,23,65,94,30,16,32,83,61,22,76,52,28,2,5,5,9,1,8,0,5,10,1,3,5,10,5,3,3,0,1,3,0,6,5,4,0,2,0,2,0,4,0,4,0,0,0,1,0,0,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
SF-G30-2,3,49,30,14,32,5,49,19,38,18,9,15,6,12,7,10,9,1,39,6,3,26,10,51,23,15,12,37,9,8,2,17,6,11,9,10,0,24,31,16,40,81,11,20,38,13,3,14,16,3,5,12,4,12,32,56,18,26,33,11,70,34,6,8,0,0,1,2,8,0,1,2,5,2,5,4,52,376,84,52,115,114,43,55,25,128,27,20,40,11,16,41,18,9,2,4,4,0,0,1,0,3,0,0,2,0,3,1,0,11,2,0,10,10,4,49,28,1,51,75,93,37,6,23,13,24,78,1,0,0,0,1,0,2,4,1,2,38,9,20,41,14,12,20,4,5,14,10,21,34,2,13,4,9,5,14,6,15,19,8,7,7,5,15,4,10,0,0,1,2,2,2,4,1,4,4,12,11,12,2,7,9,27,2,3,1,23,23,48,49,23,13,36,65,36,23,43,72,36,10,36,48,19,8,15,2,3,13,4,4,10,5,2,4,2,0,2,4,5,9,5,8,1,0,0,0,2,2,0,0,3,0,0,0,0,1,5,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,4
SF-F30-1,2,1,8,5,9,8,34,0,21,10,0,7,0,2,6,2,4,1,8,2,0,12,13,47,3,4,28,26,2,2,0,7,5,10,13,3,1,15,5,14,10,68,5,2,6,3,8,5,0,1,3,3,3,0,2,9,6,5,2,7,18,2,2,2,1,0,1,1,10,0,0,1,0,1,0,1,17,159,218,17,17,39,176,90,18,1,6,11,17,11,4,5,0,3,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,4,16,36,4,13,15,20,1,1,8,6,14,89,2,0,0,0,1,1,0,0,1,2,5,1,8,3,2,2,5,0,0,2,1,3,56,0,0,1,0,4,6,2,2,1,3,1,7,1,2,1,2,0,0,0,0,3,0,1,1,1,2,0,3,5,0,2,2,15,2,3,0,111,21,12,31,29,6,16,25,22,30,36,32,41,2,26,9,8,13,10,2,0,8,1,2,1,2,0,2,0,0,1,1,1,2,1,2,3,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-E29-2,0,3,51,5,11,4,297,1,33,13,2,7,0,8,6,4,3,2,7,9,0,110,1,180,23,9,7,33,16,4,0,9,5,4,2,81,1,106,11,9,64,165,20,14,30,23,1,8,3,3,28,13,15,4,91,67,48,20,9,16,52,8,5,7,0,0,15,2,0,3,3,25,8,3,1,35,57,69,19,341,46,39,23,246,15,3,21,8,21,9,29,80,16,9,4,29,2,1,0,0,3,1,0,1,3,0,1,1,3,0,1,1,2,14,6,24,56,15,25,50,88,12,60,25,2,15,116,5,2,3,0,0,2,3,1,1,11,28,12,106,172,24,39,58,8,6,21,16,15,53,5,8,9,17,7,40,2,13,14,7,11,7,3,12,14,13,0,6,1,3,2,1,9,11,5,20,11,7,22,5,3,7,84,13,4,2,95,12,120,30,20,3,31,273,77,54,62,121,21,3,16,5,8,16,33,4,9,5,3,6,2,4,2,0,1,1,6,3,2,11,13,21,12,5,3,0,7,0,1,1,1,0,0,3,0,0,0,0,1,1,2,2,1,0,0,2,1,1,0,0,0,1,1
SF-E29-1,0,0,27,9,5,4,76,6,22,14,0,27,0,4,11,10,2,2,14,15,1,44,4,124,30,2,7,42,3,4,0,8,5,10,5,43,0,42,3,10,50,98,15,14,46,13,7,8,6,2,23,23,4,7,50,21,9,18,4,16,87,6,1,2,0,1,4,0,0,3,3,0,7,3,4,2,54,69,21,39,367,61,30,224,30,10,15,14,10,8,9,43,4,3,4,4,2,1,0,0,0,1,1,0,1,1,0,1,3,3,2,1,2,17,8,41,112,18,31,60,148,7,32,50,5,34,162,2,0,0,1,0,0,0,3,3,9,20,19,71,81,31,16,23,5,5,16,26,8,28,0,2,1,11,11,23,2,6,6,3,4,6,2,5,4,13,0,1,4,0,2,1,1,6,2,7,13,10,15,5,4,12,25,7,3,7,58,27,53,87,27,11,32,104,52,39,57,101,28,5,16,9,32,38,89,1,6,6,1,6,3,6,3,3,0,2,3,2,6,5,4,8,9,2,0,1,2,1,0,0,1,0,0,1,0,0,1,2,7,1,1,1,2,1,0,0,0,0,0,1,0,0,0
SF-D29,0,1,22,2,8,0,45,2,55,11,0,13,5,1,41,2,3,0,10,43,2,22,2,105,41,2,2,20,3,5,0,4,5,9,4,24,2,40,1,4,44,40,7,5,18,6,1,1,0,3,0,4,5,6,15,19,16,22,7,13,151,1,0,2,0,0,0,0,0,0,0,1,4,0,3,1,91,89,21,30,28,594,42,199,45,5,27,17,18,1,8,16,2,8,2,0,0,0,2,0,0,0,0,0,2,0,3,4,0,6,1,4,5,17,11,56,116,32,32,62,198,3,43,25,15,53,348,4,2,0,0,0,0,0,3,0,2,6,4,6,25,2,3,13,2,4,5,1,2,17,0,2,4,2,2,6,0,3,7,2,5,7,0,2,3,2,0,0,2,2,0,0,1,0,1,4,2,1,15,1,0,2,12,2,1,2,41,25,67,63,32,14,37,36,54,24,47,22,22,10,4,11,17,1,20,4,4,3,0,4,6,1,1,1,0,2,3,0,0,2,4,5,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-D28,0,1,4,1,1,1,10,3,14,44,0,4,0,9,2,4,4,2,3,5,0,16,2,33,35,1,8,8,19,0,0,0,0,2,9,10,1,62,2,5,33,71,8,4,65,3,32,5,1,0,3,1,1,1,5,27,4,7,3,14,30,3,0,13,0,0,1,1,0,1,0,6,3,1,1,7,40,58,170,13,11,42,447,201,43,5,99,21,25,21,53,35,12,16,0,1,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,8,1,26,43,9,36,45,134,48,77,53,12,15,73,3,0,1,1,0,1,0,4,0,4,29,2,22,21,1,10,22,1,4,5,10,3,50,0,0,10,2,2,10,2,27,5,2,2,4,0,3,21,16,0,0,0,2,1,0,3,9,2,6,2,7,4,3,0,0,28,0,0,0,41,8,7,35,2,1,15,30,22,15,4,13,31,1,5,4,22,7,64,2,6,3,0,0,2,0,0,2,1,0,2,0,4,0,0,0,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-A27,0,1,17,6,3,0,21,4,38,10,0,8,3,1,1,4,1,0,6,7,1,2,6,28,1,2,3,47,13,0,0,5,3,77,2,19,0,47,0,18,48,64,5,4,16,0,2,7,0,2,2,43,20,0,4,9,22,7,0,11,108,1,1,0,0,0,1,0,1,1,0,0,5,0,0,0,32,58,31,258,78,108,134,372,31,6,19,8,10,34,154,33,12,39,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8,13,34,30,6,25,34,70,6,20,28,17,33,48,0,1,0,0,0,0,1,1,0,6,22,6,14,15,4,3,2,3,2,2,6,0,25,0,0,3,0,0,6,1,1,0,2,2,3,0,0,3,21,0,1,0,0,0,0,0,2,1,2,3,5,7,0,0,3,33,5,0,1,2,7,15,26,2,8,3,17,13,22,26,55,30,3,17,4,11,3,18,1,6,1,1,3,0,4,4,1,0,0,2,0,0,0,3,6,1,2,0,1,1,6,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G29-2,2,10,32,5,15,8,31,4,47,26,6,13,0,19,19,42,16,11,12,25,4,18,10,48,23,5,10,66,5,8,0,23,2,24,27,28,4,30,85,39,72,119,74,10,53,8,13,21,8,1,22,15,7,5,4,18,24,36,2,3,30,10,6,3,1,0,4,1,0,0,3,25,11,2,1,1,6,24,37,20,93,67,41,17,272,21,34,35,15,26,84,35,16,22,1,1,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,10,6,19,23,9,31,30,37,19,87,37,17,10,46,3,0,0,1,0,1,0,0,2,2,24,6,17,62,9,19,17,19,8,2,7,8,51,12,3,11,6,2,42,0,11,13,7,7,6,1,9,1,10,0,0,0,1,0,3,2,1,4,16,4,15,21,1,1,11,37,1,21,3,4,6,9,15,21,2,14,29,34,12,35,29,22,21,29,33,10,4,38,20,4,15,1,2,2,0,2,2,2,0,4,1,3,4,6,3,14,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0
SF-G29-1,2,19,30,4,15,8,4,4,10,16,1,10,0,12,2,7,11,4,9,27,1,16,1,100,3,5,14,43,5,10,0,37,1,19,7,15,4,41,8,15,40,77,32,5,27,11,12,10,6,2,2,13,12,0,27,11,9,13,3,20,6,3,3,0,1,0,5,1,0,0,1,14,1,2,0,2,7,101,6,21,17,4,11,8,22,120,27,12,4,19,3,16,4,0,0,3,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,1,4,0,5,13,0,39,16,4,16,16,26,0,0,14,0,0,0,0,0,0,0,1,0,5,11,8,22,42,6,6,67,6,11,5,6,5,54,2,1,6,6,3,28,2,2,4,8,11,8,4,3,5,4,0,0,0,0,0,0,1,2,7,2,0,8,10,2,0,2,24,0,0,0,16,10,4,5,18,0,8,13,3,4,16,32,20,3,27,16,23,55,32,18,15,19,1,0,1,0,6,4,0,0,4,0,2,1,5,1,7,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
SF-G30-1,33,4,14,14,19,4,66,0,71,29,22,16,0,16,17,10,8,2,19,4,0,9,42,47,14,4,8,19,10,2,0,4,0,5,13,20,0,33,4,50,50,99,6,8,39,16,22,19,4,6,4,5,2,4,19,18,12,7,2,8,30,6,0,4,0,0,2,2,8,5,1,13,11,1,2,1,30,59,14,29,34,52,66,19,21,35,374,11,43,27,52,46,20,10,1,4,3,0,0,0,0,1,1,0,1,0,1,0,0,0,3,0,1,9,3,16,28,11,14,14,47,39,15,39,8,75,42,0,0,1,0,0,1,1,0,0,40,18,3,6,18,7,6,16,0,4,3,2,4,43,16,0,4,4,2,2,1,2,9,0,2,2,0,5,3,7,1,0,1,1,0,0,0,0,1,2,5,10,7,2,2,2,13,2,17,1,13,8,16,9,15,7,8,41,37,22,34,40,13,11,18,11,18,40,11,2,3,27,0,0,4,3,1,9,1,2,2,1,0,2,3,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0
SF-G29-3,0,3,18,4,7,6,8,0,19,13,5,0,1,15,10,16,7,0,8,9,0,5,4,68,6,6,14,73,2,7,0,20,3,8,10,8,1,26,23,12,47,92,24,9,46,7,5,11,8,4,2,7,3,2,8,9,7,24,0,3,9,3,1,1,0,1,0,0,0,3,1,8,49,1,0,1,21,30,25,13,22,34,23,10,37,9,13,236,3,16,16,11,8,26,0,2,2,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,0,3,0,7,20,1,20,9,17,22,11,13,9,0,7,1,2,0,1,0,0,0,0,0,2,19,2,9,33,9,13,6,4,1,3,14,9,30,1,0,1,5,3,27,2,1,4,5,7,1,2,4,4,8,1,1,0,0,0,1,0,1,0,3,7,16,6,2,1,6,27,1,6,0,2,1,12,4,22,2,5,18,4,4,26,22,17,1,17,13,41,11,6,8,2,2,1,1,1,0,0,0,2,0,0,0,1,0,5,3,2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-F30-2,0,12,1,0,2,2,10,1,10,6,2,5,0,8,0,1,1,0,10,3,1,14,1,18,4,1,40,26,1,3,1,8,9,1,9,4,0,9,5,5,26,40,5,4,17,4,1,3,0,1,3,4,1,5,8,7,7,5,3,7,37,2,0,1,0,1,5,0,22,1,1,6,1,0,0,7,14,34,24,10,11,46,32,45,3,2,24,5,188,11,10,32,7,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,5,9,17,29,8,9,14,11,8,3,8,2,25,22,0,0,0,0,0,2,0,0,0,1,20,2,3,8,2,2,3,0,2,3,0,2,39,4,2,1,2,0,3,0,2,3,3,5,6,1,1,1,6,1,0,0,2,0,1,0,1,0,2,0,5,0,2,0,21,8,0,7,0,12,1,6,7,8,1,4,12,6,50,47,5,8,2,8,9,3,4,10,3,3,7,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,3,0,3,0,0,1,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,4,0,0,1
SF-F29,1,4,18,2,3,3,39,0,10,8,2,5,0,3,6,2,8,5,3,12,0,4,2,49,2,2,23,118,10,10,0,8,2,13,31,8,2,10,2,38,40,28,5,3,24,2,2,37,1,0,8,9,1,2,5,6,4,1,0,8,13,12,3,0,0,0,0,0,3,1,0,2,8,0,1,1,6,15,7,18,14,14,15,25,17,13,18,15,5,102,10,28,5,33,1,2,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,3,2,0,13,17,2,8,2,24,5,6,13,4,4,21,2,0,2,0,0,1,0,0,0,0,2,2,1,7,3,3,4,1,0,2,5,5,16,12,4,0,2,0,4,0,4,0,0,3,1,1,4,0,4,0,4,1,0,2,0,0,0,2,3,4,7,4,2,1,0,7,1,1,0,3,3,2,23,17,2,2,39,19,8,23,9,2,3,8,23,1,2,14,2,0,18,0,0,1,3,1,1,1,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SF-E29-3,0,0,2,1,1,2,51,1,8,6,0,4,0,3,1,2,3,19,1,6,0,5,0,48,0,0,3,10,2,65,0,3,19,1,3,31,0,24,3,5,40,35,4,4,16,3,2,0,2,0,3,0,8,1,18,10,3,3,3,7,16,2,2,0,0,0,1,3,0,2,0,28,3,1,0,5,7,32,3,20,16,21,20,161,49,4,85,14,5,23,84,19,24,14,0,3,1,5,0,1,5,1,0,0,1,0,1,0,0,1,1,2,1,4,0,10,79,4,15,22,36,3,23,12,0,3,26,0,0,4,2,0,0,0,0,0,4,8,5,8,42,8,25,6,0,0,10,1,7,8,32,5,5,3,3,31,0,8,3,12,0,4,0,30,6,6,0,1,1,1,2,0,0,3,2,6,3,11,11,1,0,8,63,4,0,0,7,3,1,10,6,3,1,123,3,79,5,5,6,3,1,4,7,3,6,1,1,0,0,1,1,0,2,2,1,0,2,0,0,2,17,12,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,1,0,0,2,0,0,0
SF-F28-1,1,0,2,0,2,4,5,1,4,8,0,4,0,0,4,2,3,1,1,2,0,1,0,14,7,2,5,11,6,4,1,7,0,1,2,30,1,80,3,8,83,98,9,8,35,8,3,5,0,0,6,11,6,6,19,29,12,9,4,3,15,10,6,5,0,4,2,0,0,1,1,6,1,25,4,5,7,24,12,39,52,9,29,30,33,3,28,14,8,38,32,154,36,20,1,1,2,1,0,2,1,0,0,0,0,1,1,0,1,0,2,0,1,7,2,11,2,2,13,26,27,62,8,115,7,12,23,1,0,9,58,0,1,7,0,0,4,18,6,40,114,21,41,21,1,0,7,6,11,27,26,25,6,21,2,19,2,12,4,2,9,5,3,11,14,10,0,2,2,2,1,0,5,1,2,20,4,10,16,4,2,48,40,0,0,3,6,6,2,12,7,2,1,37,3,2,6,1,5,1,8,4,5,9,7,0,2,3,0,1,0,1,1,1,0,1,2,0,13,3,9,6,3,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
