station_id,SF-M26,SF-M25,SF-M26-2,SF-L27,SF-K26,SF-J27,SF-M30,SF-L27-2,SF-J29-3,SF-J29,SF-L26,SF-M28,SF-M27,SF-L25,SF-M24,SF-L24,SF-N23,SF-N24-2,SF-K27-2,SF-J26-2,SF-K28-3,SF-L28,SF-K28,SF-K29-1,SF-J28-2,SF-K27,SF-K25,SF-J25,SF-H26-2,SF-P24,SF-N22-1A,SF-J24,SF-O24,SF-J26,SF-I26-,SF-I25,SF-K23,SF-H26,SF-O23,SF-H27-1,SF-F28-2,SF-G27,SF-M22-2,SF-L22,SF-F27,SF-N22-2,SF-G28-2,SF-G28-1,SF-M22-1,SF-O25-1,SF-K22-2,SF-K24,SF-J23-2,SF-G23,SF-G24,SF-G25,SF-F23,SF-E23,SF-D24,SF-C22,SF-B22,SF-J17,SF-I19,SF-I20,SF-H16,SF-H19,SF-H20,SF-H18,SF-H17,SF-G19,SF-G17,SF-G18,SF-G20,SF-F19,SF-E18,SF-E20,SF-H30,SF-G30-2,SF-F30-1,SF-E29-2,SF-E29-1,SF-D29,SF-D28,SF-A27,SF-G29-2,SF-G29-1,SF-G30-1,SF-G29-3,SF-F30-2,SF-F29,SF-E29-3,SF-F28-1,SF-E28-2,SF-E28,SF-J10,SF-J12,SF-J13,SF-J15,SF-J14,SF-H13,SF-I16,SF-H12,SF-G10-2,SF-H15,SF-G9,SF-H14,SF-G13,SF-G11,SF-G12,SF-G10-1,SF-F15,SF-F16,SF-C21,SF-C20,SF-B21,SF-B19,SF-A20,SF-A19,SF-C26,SF-C25,SF-B25,SF-E27,SF-B28-2,SF-D27,SF-C28-2,SF-C28-1,SF-B28,SF-J1,SF-H0,SF-J3,SF-J5,SF-G6,SF-G8,SF-G5,SF-G7,SF-F9,SF-H25,SF-G26,SF-K21,SF-K22-1,SF-J23-1,SF-J22-1,SF-J22-2,SF-J21,SF-I21,SF-I22,SF-I23-2,SF-I24,SF-I23-1,SF-F26,SF-M13,SF-M15,SF-L19,SF-L20,SF-N20-1,SF-M20,SF-K17-2,SF-K20,SF-K15-,SF-K19,SF-K18,SF-K17,SF-J16,SF-J18,SF-J20,SF-J19,SF-O12,SF-M12,SF-M10,SF-M11,SF-R19,SF-R20,SF-Q21-2,SF-Q21-1,SF-P21,SF-O18,SF-O19,SF-O21,SF-O22,SF-N21,SF-N20-2,SF-M21,SF-L21,SF-S29,SF-S30,SF Depot,SF-Q30,SF-P30,SF-O30-2,SF-O30,SF-N27,SF-N29,SF-N28,SF-L30-1,SF-L31-1,SF-K30-2,SF-L29,SF-J29-1,SF-I30,SF-I29-2,SF-I27,SF-I28,SF-I30-2,SF I29-1,SF-H28,SF-H29,SF-S24,SF-R24,SF-R26,SF-Q26,SF-P26,SF-O25-2,SF-N22-1B,SF-N26,SF-N25,SF-T21,SF-T22,SF-S22-2,SF-S22-1,SF-Q23-3,SF-Q22-1,SF-Q22-2,SF-P22,SF-W19,SF-W19-2,SF-U21,SF-T20,SF-S21,SF-AA28,SF-Z28,SF-Y29,SF-Y30,SF-Y27,SF-X30,SF-X29,SF-W29,SF-V28,SF-V29,SF-V30,SF-V31,SF-V32,SF-U30,SF-W14,SF-Z7,SF-Z6,SF-W8,SF-BB17,SF-AA15,SF-Z16,SF-Y14,SF-X14,SF-X19,SF-Y25
SF-H17,0,1,0,0,0,0,20,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,5,4,0,1,5,0,0,4,1,0,1,1,1,0,6,0,2,1,0,3,3,0,0,5,5,2,7,18,3,12,4,4,4,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,8,2,0,0,2,8,1,6,0,56,1,3,1,1,2,5,3,0,5,1,2,1,0,39,3,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,2,1,0,7,0,2,0,1,2,4,1,2,0,3,5,4,3,4,11,2,5,2,2,4,0,14,4,7,25,1,0,0,4,0,5,0,2,1,0,4,3,6,10,2,1,5,2,4,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G19,0,2,3,0,9,6,6,0,2,8,10,3,4,1,3,1,2,0,5,2,0,1,0,1,1,0,0,13,1,3,0,5,1,1,2,2,1,6,1,1,3,17,1,5,3,7,0,0,1,0,0,2,7,3,21,7,11,11,4,8,4,16,8,3,8,12,3,7,2,39,5,3,5,22,19,3,1,2,0,3,3,1,1,4,3,1,0,0,6,1,0,2,0,0,3,5,5,4,0,2,2,6,0,6,0,0,5,1,5,1,4,3,0,4,0,7,4,5,3,12,7,0,0,1,2,0,0,13,0,0,0,0,1,1,4,5,0,4,2,1,35,6,7,15,3,5,4,5,11,8,2,5,5,3,2,12,4,20,15,12,20,9,4,17,5,32,0,3,3,4,2,5,2,3,1,12,6,4,4,2,5,5,8,0,0,0,4,0,0,0,1,0,2,5,0,0,3,0,1,1,5,1,0,2,5,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,4,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SF-G17,0,0,0,0,5,4,11,0,0,5,1,0,0,0,0,1,0,0,6,1,0,0,0,0,3,0,1,2,2,0,0,0,1,1,0,0,0,4,1,1,2,15,5,5,5,3,3,5,3,0,0,0,0,1,8,9,7,6,2,7,0,4,3,2,5,0,4,6,2,9,43,12,25,7,1,8,0,2,0,7,2,0,1,0,2,5,0,0,0,0,0,2,0,0,0,2,3,4,1,19,2,5,2,1,4,2,4,1,5,0,1,5,0,14,0,1,3,2,1,4,1,0,3,0,0,0,0,10,5,0,3,2,0,2,0,4,0,0,7,0,8,0,16,11,3,2,2,1,2,21,9,5,0,18,1,7,3,3,0,3,11,5,4,8,0,8,0,6,3,4,0,0,0,1,1,4,2,7,7,1,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,4,0,2,0,0,0,8,1,0,0,0,0,3,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G18,0,2,0,3,2,45,21,0,0,5,0,0,1,3,2,0,0,1,5,3,0,0,0,3,2,0,3,3,4,5,0,2,0,0,0,1,1,5,2,3,1,8,5,5,11,17,2,5,1,0,1,3,7,13,32,8,27,22,7,6,6,29,4,1,13,0,15,4,11,8,13,101,45,11,7,22,1,4,1,5,1,0,11,0,57,5,0,3,0,0,16,5,0,1,6,15,3,8,2,9,9,32,0,7,5,1,18,8,3,2,18,10,3,8,3,5,7,0,2,12,4,0,2,7,1,0,0,5,0,0,5,0,0,3,3,8,0,3,17,4,31,8,13,15,5,35,10,3,5,45,36,13,14,13,4,25,9,15,15,19,29,9,8,149,3,15,1,12,10,36,5,3,3,5,3,25,11,26,14,8,19,5,10,0,0,0,0,0,0,8,2,2,0,12,1,0,2,0,2,2,10,3,0,3,2,1,1,10,1,0,4,2,1,2,1,0,4,0,2,3,7,8,4,4,1,1,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
SF-G20,0,0,4,0,3,1,0,0,2,45,1,2,1,5,0,4,2,0,9,2,1,3,0,5,7,0,4,18,3,3,0,9,0,1,9,6,2,12,6,1,1,8,4,13,45,9,10,1,1,0,1,3,3,4,48,35,14,23,5,6,7,22,12,3,19,2,15,9,2,9,26,33,59,5,8,15,0,9,1,8,10,2,0,3,14,3,4,25,0,5,9,21,1,3,4,5,5,6,0,2,2,0,2,17,6,3,2,2,10,2,2,9,3,3,2,4,6,1,23,9,4,0,0,2,1,1,0,9,3,0,10,1,1,1,11,2,5,4,50,0,23,36,12,20,10,10,6,6,6,24,3,15,9,10,5,7,7,5,31,42,14,10,8,36,8,28,0,4,3,5,0,2,3,2,6,6,2,16,21,14,1,7,51,1,1,0,1,2,0,1,2,0,1,3,1,2,5,1,4,0,20,2,1,34,5,1,3,3,0,0,4,1,0,0,0,1,3,0,10,2,22,6,10,1,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0
SF-F19,1,0,3,0,3,0,5,0,2,1,1,0,0,3,3,3,1,2,0,2,0,0,0,3,1,0,1,6,0,3,0,3,2,1,1,1,0,32,3,0,6,6,4,6,4,5,4,1,1,3,1,4,1,5,5,14,8,24,8,13,9,20,14,5,7,0,8,4,3,16,6,13,9,81,29,7,0,6,0,2,0,2,2,1,0,2,0,1,0,1,0,28,2,4,3,10,1,3,3,3,15,16,1,3,2,0,8,7,26,6,25,13,1,21,5,13,15,17,4,12,24,2,0,7,2,1,0,7,1,0,1,1,1,9,9,12,2,1,10,1,6,50,6,26,37,3,10,6,1,14,14,13,2,3,0,10,2,23,22,19,25,19,49,15,4,34,0,4,5,4,5,1,1,2,2,37,7,11,18,1,2,4,15,0,0,0,1,1,0,0,2,0,3,1,0,0,3,1,4,0,1,5,0,7,1,1,2,2,1,2,0,0,0,2,2,2,0,0,1,3,1,3,2,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SF-E18,0,0,0,0,1,0,12,0,0,1,2,0,0,1,1,1,0,1,2,12,0,1,2,0,3,0,1,1,2,5,0,71,0,4,2,1,1,7,1,2,9,8,2,4,7,5,0,8,3,8,0,0,28,1,2,1,11,16,4,17,10,8,6,11,9,1,0,1,2,36,7,5,9,27,86,13,0,4,1,4,0,3,5,2,6,5,2,0,0,1,2,1,1,0,4,9,9,0,0,5,14,3,0,1,4,2,9,3,13,2,17,5,1,11,3,11,7,3,8,16,6,10,0,1,1,0,0,6,4,2,1,2,4,10,14,11,0,3,11,10,7,4,9,18,2,0,5,0,1,27,8,5,2,3,5,15,4,6,18,13,13,6,2,32,0,19,0,3,4,10,1,1,3,2,1,11,5,12,8,4,4,2,5,0,0,0,1,0,0,2,5,0,0,5,1,0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,5,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
SF-E20,0,0,0,0,5,0,0,0,1,4,0,3,0,1,0,0,0,1,0,11,1,0,0,1,0,0,2,1,0,3,0,0,13,1,0,0,0,5,2,0,2,2,2,2,138,8,1,0,8,1,3,0,4,1,6,10,8,18,12,10,6,28,11,4,5,2,6,5,2,15,17,18,39,12,11,79,1,5,0,42,0,3,3,3,0,2,3,0,25,1,2,13,17,0,2,9,24,3,0,6,7,6,4,2,6,2,14,1,5,1,21,10,2,12,5,8,9,12,10,21,18,7,0,2,1,0,0,4,3,2,2,0,1,19,33,48,1,2,7,2,10,12,5,28,11,0,4,2,0,7,8,11,15,4,3,14,6,27,12,9,14,8,18,19,4,22,0,28,41,12,1,0,1,2,1,6,17,10,12,1,1,3,12,0,0,0,0,2,0,0,2,2,1,2,0,0,2,0,1,1,2,4,1,0,0,0,4,2,0,0,0,3,0,0,0,2,1,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
SF-H30,0,2,11,2,4,1,23,0,14,6,1,5,1,3,3,2,0,1,9,4,0,15,4,25,1,1,1,10,0,1,0,5,2,3,0,4,0,6,4,4,4,14,5,4,4,0,0,1,1,1,1,2,0,1,11,3,5,3,0,2,5,0,0,0,0,3,1,0,0,0,1,0,1,0,0,1,90,10,8,25,20,42,32,12,4,5,9,3,5,2,2,3,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,18,17,3,23,15,12,2,4,1,4,5,26,4,1,0,0,0,0,2,0,0,1,10,1,0,7,0,0,6,0,2,0,2,3,8,1,1,0,0,1,1,0,0,1,3,1,1,0,3,2,2,0,0,1,1,1,0,4,2,0,2,2,9,5,2,3,2,1,3,1,0,12,4,14,44,20,7,11,18,12,6,23,20,6,1,4,2,2,0,4,0,3,6,1,1,5,5,0,1,0,0,0,3,0,3,4,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SF-G30-2,2,36,10,6,9,3,17,3,16,10,6,8,3,7,4,5,8,0,17,3,0,11,3,13,16,9,9,19,7,7,2,14,5,8,4,7,0,14,22,6,16,48,8,17,15,5,1,5,14,2,4,10,3,12,29,52,18,24,33,10,42,33,5,3,0,0,1,2,8,0,1,0,5,2,5,4,10,94,35,20,22,30,18,15,12,92,11,3,4,6,6,16,4,1,2,4,4,0,0,1,0,3,0,0,2,0,3,1,0,11,2,0,7,8,2,29,17,0,41,56,35,12,3,14,1,4,10,1,0,0,0,1,0,2,2,1,1,30,8,19,38,11,8,12,0,5,6,4,5,15,2,13,2,6,4,12,6,15,19,6,7,7,4,9,3,8,0,0,1,2,2,2,4,1,4,4,11,7,7,1,7,7,24,1,0,0,13,12,12,31,18,3,23,15,15,10,19,22,12,4,30,36,6,5,9,1,2,6,3,1,10,2,0,3,1,0,2,1,4,7,4,5,0,0,0,0,1,2,0,0,0,0,0,0,0,1,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4
SF-F30-1,2,1,7,1,5,2,19,0,6,6,0,2,0,0,3,1,3,0,1,0,0,3,3,17,1,0,24,7,2,2,0,5,5,9,4,1,1,3,3,10,3,16,5,1,1,1,4,2,0,1,0,1,3,0,2,9,6,3,2,7,3,2,2,2,1,0,1,0,10,0,0,1,0,1,0,1,4,53,48,5,4,7,10,6,8,0,0,6,5,3,0,3,0,1,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,10,21,3,10,9,6,0,1,3,2,0,7,2,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,5,0,0,1,0,3,21,0,0,1,0,4,5,0,2,1,2,0,7,1,2,1,2,0,0,0,0,3,0,1,1,1,2,0,2,4,0,2,2,15,1,2,0,57,11,4,14,23,2,5,12,7,8,9,16,11,2,22,3,2,13,4,1,0,7,0,0,1,1,0,2,0,0,1,1,1,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SF-E29-2,0,3,4,3,6,0,92,1,10,5,0,4,0,7,5,2,0,0,1,4,0,45,0,121,11,1,6,11,8,3,0,8,5,1,1,26,1,42,7,4,15,76,15,8,11,10,1,4,2,1,19,8,2,3,84,50,44,18,7,10,23,8,4,6,0,0,7,2,0,2,2,8,8,3,1,35,18,20,4,107,6,15,6,60,8,1,4,5,2,3,6,19,5,3,2,28,2,1,0,0,3,1,0,1,3,0,1,1,3,0,1,1,2,10,6,11,16,6,13,28,38,3,45,6,0,2,38,3,2,3,0,0,2,3,1,1,5,16,10,33,101,15,24,47,8,2,9,2,6,27,5,7,9,11,2,38,2,10,14,6,7,4,2,11,11,8,0,3,1,3,1,1,8,4,4,14,5,6,17,2,2,7,68,8,2,0,88,7,40,21,14,3,14,99,39,32,29,6,7,0,8,0,4,12,14,1,5,3,3,6,1,2,2,0,1,1,5,2,1,5,8,6,9,4,3,0,6,0,0,0,1,0,0,3,0,0,0,0,1,0,2,1,1,0,0,2,0,1,0,0,0,1,0
SF-E29-1,0,0,12,6,2,2,27,1,5,6,0,10,0,0,11,3,1,2,0,8,0,14,1,50,19,1,3,24,1,2,0,6,3,9,1,24,0,15,2,4,23,41,9,11,14,9,1,1,5,1,18,5,2,7,48,16,8,15,2,12,26,6,1,2,0,1,0,0,0,0,2,0,3,3,4,2,10,15,3,10,70,19,5,35,12,2,3,5,3,2,2,12,1,2,0,4,2,1,0,0,0,1,1,0,1,1,0,1,3,3,2,1,2,11,1,14,29,1,17,38,40,1,9,9,1,7,25,2,0,0,1,0,0,0,3,0,3,8,18,20,46,9,9,7,2,2,3,10,1,13,0,2,0,9,5,18,2,4,4,2,3,4,1,3,2,9,0,1,2,0,2,1,1,4,0,4,8,9,5,4,4,7,21,5,2,0,44,7,14,56,20,6,19,41,12,15,28,42,8,1,9,4,5,32,65,1,3,5,0,5,2,6,2,3,0,0,3,1,1,3,3,6,6,2,0,1,1,1,0,0,0,0,0,1,0,0,1,2,4,1,0,0,2,1,0,0,0,0,0,1,0,0,0
SF-D29,0,1,16,0,5,0,6,1,1,4,0,8,2,1,38,1,3,0,1,1,0,16,1,60,37,0,0,8,2,4,0,4,2,6,2,4,0,11,1,1,7,12,3,4,6,5,1,0,0,3,0,3,2,6,14,11,14,21,7,13,26,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,20,21,1,11,9,112,13,43,18,1,6,9,3,0,1,3,2,3,2,0,0,0,2,0,0,0,0,0,0,0,1,4,0,4,1,3,4,12,5,26,44,13,22,33,28,0,7,6,2,8,81,2,2,0,0,0,0,0,1,0,1,2,4,4,13,1,1,12,1,3,0,1,1,12,0,2,4,2,2,3,0,3,6,2,2,6,0,1,2,0,0,0,2,2,0,0,1,0,1,4,0,1,12,1,0,2,10,0,0,0,25,8,21,34,22,9,33,16,11,9,19,5,12,3,3,5,5,1,3,2,4,2,0,2,3,1,0,1,0,1,3,0,0,2,2,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-D28,0,1,4,1,0,0,4,0,2,33,0,4,0,5,0,2,4,2,1,1,0,10,1,13,24,0,3,5,10,0,0,0,0,0,5,2,1,8,1,2,8,14,5,2,6,3,0,2,1,0,1,0,1,1,5,23,3,5,3,13,6,3,0,10,0,0,1,1,0,1,0,6,3,1,1,5,15,22,14,2,2,14,103,41,14,2,52,14,12,9,41,9,5,3,0,1,0,1,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,5,0,6,14,2,25,21,29,7,24,18,2,4,7,3,0,1,0,0,1,0,2,0,3,14,2,11,11,1,8,8,0,0,1,3,1,24,0,0,9,1,1,10,2,25,4,2,1,4,0,3,8,12,0,0,0,1,1,0,3,9,2,5,2,4,2,1,0,0,26,0,0,0,13,4,5,27,0,1,6,15,9,6,3,7,17,1,3,0,14,3,10,0,5,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-A27,0,1,4,0,1,0,15,1,18,7,0,5,0,0,0,1,0,0,2,3,0,0,2,10,0,0,2,3,9,0,0,1,1,76,1,3,0,14,0,4,13,10,2,3,5,0,0,1,0,1,1,1,0,0,4,7,19,7,0,9,54,1,1,0,0,0,0,0,1,1,0,0,4,0,0,0,8,25,8,95,23,21,25,88,11,2,7,5,5,4,3,8,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,14,17,3,7,7,11,4,3,10,5,9,5,0,0,0,0,0,0,1,1,0,0,2,6,4,5,1,0,1,1,1,0,2,0,10,0,0,2,0,0,5,1,1,0,1,1,1,0,0,0,16,0,0,0,0,0,0,0,2,1,2,1,2,2,0,0,3,30,0,0,0,0,1,6,12,1,4,2,12,1,4,15,32,19,0,9,1,4,1,8,1,2,0,0,2,0,1,1,1,0,0,0,0,0,0,0,3,1,2,0,1,1,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-G29-2,1,5,22,2,12,7,12,1,28,17,4,5,0,10,14,16,9,9,6,14,0,7,5,32,16,2,6,41,1,4,0,11,2,13,16,19,2,16,84,7,30,48,64,8,13,5,8,5,7,1,16,6,6,5,4,9,20,35,1,3,13,9,4,3,1,0,2,1,0,0,3,24,8,1,0,1,1,6,7,9,18,21,16,7,132,5,13,15,5,11,54,11,5,7,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,1,9,11,4,21,24,20,14,3,11,8,3,20,1,0,0,1,0,1,0,0,1,2,10,5,9,37,3,13,11,5,7,2,4,4,29,11,3,8,4,1,42,0,8,8,5,6,5,1,9,1,5,0,0,0,1,0,3,1,1,2,11,2,7,10,0,1,9,33,0,20,0,3,1,4,10,17,0,8,13,18,4,14,14,8,2,12,25,3,2,10,8,4,14,1,2,2,0,2,1,1,0,4,0,3,3,4,1,9,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SF-G29-1,2,3,23,2,6,5,1,1,6,12,0,9,0,2,1,4,3,3,6,22,1,9,1,30,1,3,1,18,0,8,0,1,1,10,1,7,3,11,6,3,10,13,19,5,4,6,7,2,5,2,1,8,12,0,27,9,9,12,3,19,5,3,3,0,1,0,2,1,0,0,1,11,1,2,0,2,2,79,1,3,2,1,9,1,10,32,16,7,4,7,1,8,1,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0,3,13,0,34,15,4,5,1,11,0,0,2,0,0,0,0,0,0,0,0,0,5,5,8,6,33,3,4,23,5,7,3,4,2,10,2,1,6,6,2,24,2,0,4,7,9,7,4,3,3,2,0,0,0,0,0,0,1,1,6,2,0,7,5,1,0,1,17,0,0,0,16,2,3,5,10,0,6,7,1,2,15,17,8,0,16,6,1,48,17,9,12,16,1,0,1,0,5,4,0,0,2,0,0,1,4,1,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
SF-G30-1,9,2,10,7,14,0,11,0,33,10,20,9,0,8,16,3,3,2,8,3,0,5,17,16,9,0,8,12,5,2,0,4,0,4,3,7,0,12,3,12,21,40,5,5,7,4,4,3,3,6,4,3,2,4,17,13,8,6,2,6,7,6,0,3,0,0,1,1,8,0,1,2,11,1,2,1,9,6,1,3,8,8,38,4,11,20,71,6,4,5,12,14,8,2,1,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1,9,12,5,12,8,15,32,1,12,2,3,10,0,0,1,0,0,0,0,0,0,23,12,3,4,13,3,2,9,0,1,2,0,0,26,16,0,3,3,1,2,1,1,8,0,1,2,0,4,1,3,1,0,0,1,0,0,0,0,1,2,4,8,5,2,2,2,10,2,14,0,11,4,9,4,11,5,8,11,10,9,8,7,4,4,15,4,8,36,5,1,3,26,0,0,4,1,1,9,1,0,2,1,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SF-G29-3,0,1,18,2,4,4,3,0,7,6,1,0,1,7,9,3,3,0,2,5,0,0,3,27,6,2,9,47,1,4,0,13,0,5,2,1,1,4,22,3,23,26,23,4,7,5,1,1,5,0,1,2,2,2,4,6,6,21,0,3,3,3,1,1,0,1,0,0,0,1,0,8,47,1,0,0,8,10,8,1,3,3,12,5,14,1,9,93,1,5,6,9,4,23,0,2,2,0,0,0,0,3,1,0,0,1,1,0,0,1,0,0,0,2,0,0,2,0,13,7,10,4,4,5,2,0,1,1,2,0,1,0,0,0,0,0,1,2,2,2,22,2,6,4,3,0,1,11,4,11,1,0,1,4,2,24,2,1,4,5,5,1,1,3,4,4,0,1,0,0,0,0,0,0,0,3,3,11,4,2,1,4,22,1,6,0,1,0,3,2,19,1,0,5,2,1,7,12,9,1,11,9,3,9,3,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4,3,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SF-F30-2,0,3,0,0,0,2,9,1,2,3,1,1,0,0,0,0,1,0,5,0,1,8,0,4,3,1,8,6,0,1,1,7,7,0,3,0,0,3,5,2,6,21,4,4,6,4,1,1,0,1,3,2,1,0,4,6,2,4,3,4,13,2,0,1,0,1,3,0,22,1,1,0,1,0,0,6,1,4,7,1,1,10,3,3,1,2,6,1,54,2,0,2,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,9,14,0,5,6,5,4,0,3,2,0,5,0,0,0,0,0,2,0,0,0,0,8,2,3,7,2,1,1,0,2,0,0,0,25,4,1,1,0,0,1,0,2,3,3,4,6,1,1,1,6,1,0,0,2,0,0,0,1,0,2,0,5,0,1,0,2,5,0,7,0,8,0,5,5,8,0,3,5,3,4,9,3,1,0,3,4,3,4,6,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1
SF-F29,1,2,16,2,3,2,13,0,3,1,0,3,0,0,2,1,2,0,0,7,0,3,1,6,1,1,18,20,3,10,0,5,2,3,5,1,2,4,2,8,25,5,4,2,6,0,1,6,0,0,4,2,0,2,3,5,4,1,0,7,2,12,3,0,0,0,0,0,3,1,0,2,6,0,0,1,0,7,2,7,1,4,2,9,9,4,9,10,1,31,3,11,2,27,0,2,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,3,0,0,6,2,2,3,2,9,2,0,2,1,0,4,0,0,0,0,0,1,0,0,0,0,2,2,1,2,3,2,0,0,0,1,2,0,7,12,3,0,2,0,4,0,4,0,0,3,1,1,3,0,2,0,4,0,0,1,0,0,0,0,2,4,1,2,2,1,0,6,0,0,0,2,0,0,12,15,2,2,7,4,0,12,3,0,3,4,6,0,2,9,0,0,16,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SF-E29-3,0,0,2,1,0,2,45,1,5,4,0,3,0,2,0,2,3,19,1,1,0,2,0,36,0,0,2,7,1,64,0,1,19,1,2,8,0,10,3,2,17,16,4,4,14,3,2,0,2,0,1,0,4,1,18,9,3,2,3,6,4,2,2,0,0,0,1,3,0,2,0,28,1,1,0,5,2,24,0,8,3,7,4,11,34,2,38,3,1,3,24,13,17,6,0,3,1,5,0,1,5,1,0,0,1,0,1,0,0,0,1,2,1,2,0,6,11,2,8,14,27,0,15,2,0,0,10,0,0,4,2,0,0,0,0,0,1,7,3,2,27,6,21,2,0,0,8,0,4,8,32,4,5,1,2,28,0,7,3,9,0,4,0,30,3,6,0,1,1,1,1,0,0,2,2,4,3,6,4,1,0,5,56,3,0,0,5,1,1,5,5,1,1,20,2,2,4,2,3,1,0,3,4,2,3,1,1,0,0,1,0,0,0,2,1,0,1,0,0,0,1,10,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0
SF-F28-1,0,0,0,0,2,4,3,1,3,4,0,2,0,0,1,2,3,1,1,1,0,0,0,9,7,2,2,8,2,3,0,1,0,0,2,14,1,32,2,3,22,25,2,6,9,6,0,1,0,0,4,6,0,3,17,18,10,9,4,1,3,10,4,5,0,0,2,0,0,1,1,5,1,24,4,5,2,13,3,2,13,5,19,11,21,1,12,6,2,19,4,61,18,10,1,1,2,1,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,5,2,11,2,1,10,15,14,23,3,6,4,0,7,1,0,9,58,0,0,7,0,0,4,4,6,7,63,12,40,9,1,0,0,3,2,12,26,25,5,16,2,15,2,10,1,2,9,4,3,9,3,1,0,2,1,2,1,0,3,1,2,16,3,8,9,4,1,15,26,0,0,0,5,5,1,8,2,0,1,9,2,1,3,0,1,1,3,4,2,8,4,0,0,3,0,1,0,1,0,1,0,0,2,0,5,2,6,2,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
